replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
340,122,60,0.4344262295081967,0.2885245901639344,0.2
341,121,57,0.4793388429752066,0.24628099173553722,0.2
342,120,58,0.49166666666666664,0.25666666666666665,0.2
343,128,55,0.4609375,0.271875,0.2
344,120,60,0.5166666666666667,0.22333333333333336,0.0
345,125,54,0.528,0.2464,0.0
346,121,58,0.5454545454545454,0.20991735537190084,0.0
347,120,57,0.44166666666666665,0.275,0.2
348,120,60,0.5166666666666667,0.24333333333333335,0.0
349,126,52,0.5079365079365079,0.24285714285714285,0.0
350,125,54,0.52,0.2752,0.0
351,123,54,0.5203252032520326,0.2634146341463415,0.0
352,118,57,0.559322033898305,0.20169491525423727,0.0
353,117,54,0.5641025641025641,0.22564102564102567,0.0
354,121,53,0.47107438016528924,0.24132231404958676,0.2
355,125,57,0.536,0.2368,0.0
356,121,51,0.47107438016528924,0.25123966942148757,0.2
357,123,54,0.5691056910569106,0.183739837398374,0.0
358,122,55,0.5655737704918032,0.22622950819672133,0.0
359,117,61,0.46153846153846156,0.28376068376068375,0.2
360,111,58,0.5495495495495496,0.23063063063063063,0.0
361,122,60,0.4344262295081967,0.25573770491803277,0.2
362,118,56,0.4491525423728814,0.26949152542372884,0.2
363,121,57,0.4628099173553719,0.2545454545454545,0.2
364,118,56,0.423728813559322,0.30000000000000004,0.2
365,118,54,0.5084745762711864,0.22203389830508477,0.0
366,114,59,0.5701754385964912,0.21052631578947367,0.0
367,119,52,0.5126050420168067,0.24369747899159663,0.0
368,115,57,0.5043478260869565,0.2156521739130435,0.0
369,116,56,0.5,0.22758620689655173,0.1
370,123,57,0.4796747967479675,0.26341463414634153,0.2
371,124,56,0.4435483870967742,0.30806451612903224,0.2
372,119,56,0.48739495798319327,0.2554621848739496,0.2
373,123,61,0.4878048780487805,0.2747967479674797,0.2
374,116,64,0.46551724137931033,0.27586206896551724,0.2
375,120,56,0.5,0.26,0.1
376,124,58,0.5161290322580645,0.21774193548387097,0.0
377,118,58,0.4745762711864407,0.21694915254237288,0.2
378,117,58,0.5384615384615384,0.20512820512820512,0.0
379,121,61,0.5041322314049587,0.22644628099173558,0.0
